c_CI_Cat,c_Closure_Code,q_No_of_Reassignments,q_No_of_Related_Incidents,q_No_of_Related_Interactions,t_Close_Time,t_Open_Time,t_ReopenFlag,t_TicketWIPDurationDays,y_Priority
1,2,3,0.0,1.0,2014-02-27 08:26:00,2014-02-21 09:55:00,0,5.938194444444443,4
1,6,0,0.0,1.0,2014-02-21 11:08:00,2014-02-21 10:08:00,0,0.04166666666666666,3
11,8,0,0.0,1.0,2014-02-21 12:13:00,2014-02-21 10:10:00,0,0.08541666666666667,4
1,6,4,0.0,1.0,2014-02-27 13:12:00,2014-02-21 10:17:00,0,6.121527777777778,3
1,9,0,0.0,1.0,2014-02-24 11:16:00,2014-02-21 10:24:00,0,3.036111111111111,4
1,6,0,1.0,1.0,2014-02-21 12:15:00,2014-02-21 10:25:00,0,0.0763888888888889,3
1,6,0,0.0,1.0,2014-02-21 10:55:00,2014-02-21 10:47:00,0,0.005555555555555557,3
1,6,0,0.0,1.0,2014-02-21 14:28:00,2014-02-21 10:58:00,0,0.14583333333333334,4
1,2,0,0.0,1.0,2014-02-25 16:00:00,2014-02-21 11:20:00,0,4.194444444444445,3
1,6,3,0.0,1.0,2014-02-24 08:31:00,2014-02-21 11:27:00,0,2.8777777777777778,3
11,2,0,0.0,1.0,2014-02-21 15:01:00,2014-02-21 11:31:00,0,0.14583333333333334,3
11,7,0,0.0,1.0,2014-02-21 12:17:00,2014-02-21 11:39:00,0,0.026388888888888892,3
11,6,0,0.0,1.0,2014-02-21 12:09:00,2014-02-21 11:43:00,0,0.018055555555555557,3
11,6,0,0.0,1.0,2014-02-21 12:11:00,2014-02-21 11:44:00,0,0.01875,3
11,2,0,0.0,2.0,2014-02-21 13:45:00,2014-02-21 12:22:00,0,0.057638888888888885,3
1,8,0,0.0,1.0,2014-02-24 10:23:00,2014-02-21 12:28:00,0,2.9131944444444446,3
1,4,0,0.0,1.0,2014-03-05 15:38:00,2014-02-21 12:47:00,0,12.11875,4
1,1,0,0.0,2.0,2014-02-21 12:52:00,2014-02-21 12:51:00,0,0.0006944444444444446,2
1,6,2,0.0,1.0,2014-02-21 13:28:00,2014-02-21 12:52:00,0,0.025,1
1,4,1,0.0,1.0,2014-02-21 14:01:00,2014-02-21 12:58:00,0,0.04375,3
11,4,6,0.0,2.0,2014-03-05 10:31:00,2014-02-21 13:02:00,1,11.895138888888885,3
1,4,0,1.0,1.0,2014-02-21 14:35:00,2014-02-21 13:09:00,0,0.05972222222222224,2
1,4,3,0.0,1.0,2014-02-21 15:58:00,2014-02-21 11:37:00,0,0.18125,3
3,1,0,0.0,1.0,2014-02-25 09:06:00,2014-02-21 11:47:00,0,3.888194444444444,4
11,6,2,0.0,1.0,2014-02-25 07:52:00,2014-02-21 11:56:00,0,3.830555555555556,3
1,8,1,0.0,1.0,2014-02-21 15:06:00,2014-02-21 12:20:00,0,0.11527777777777777,2
11,0,1,1.0,2.0,2014-02-25 08:25:00,2014-02-21 12:32:00,1,3.8284722222222216,3
11,6,0,0.0,1.0,2014-02-21 16:56:00,2014-02-21 12:40:00,0,0.17777777777777778,3
1,2,1,0.0,1.0,2014-02-28 15:23:00,2014-02-21 12:41:00,0,7.1125,3
5,1,0,0.0,1.0,2014-02-27 08:45:00,2014-02-21 12:51:00,0,5.8291666666666675,3
3,6,4,0.0,1.0,2014-02-27 16:20:00,2014-02-21 13:03:00,0,6.136805555555554,2
1,4,0,1.0,1.0,2014-02-21 14:35:00,2014-02-21 13:09:00,0,0.05972222222222224,3
3,4,0,1.0,1.0,2014-02-21 15:52:00,2014-02-21 13:14:00,0,0.10972222222222222,3
3,4,0,1.0,2.0,2014-02-21 15:52:00,2014-02-21 13:14:00,0,0.10972222222222222,3
3,4,0,1.0,1.0,2014-02-21 15:52:00,2014-02-21 13:21:00,0,0.10486111111111113,3
1,4,0,1.0,1.0,2014-02-21 14:35:00,2014-02-21 13:22:00,0,0.05069444444444445,3
3,4,0,1.0,1.0,2014-02-21 15:52:00,2014-02-21 13:26:00,0,0.10138888888888888,3
1,4,0,1.0,1.0,2014-02-21 14:35:00,2014-02-21 13:29:00,0,0.04583333333333333,3
3,4,0,1.0,1.0,2014-02-21 15:52:00,2014-02-21 13:29:00,0,0.09930555555555556,3
1,4,0,1.0,1.0,2014-02-21 14:35:00,2014-02-21 13:31:00,0,0.04444444444444445,2
11,2,0,0.0,1.0,2014-02-21 16:41:00,2014-02-21 13:39:00,0,0.12638888888888888,4
11,6,0,0.0,1.0,2014-02-21 14:17:00,2014-02-21 13:58:00,0,0.013194444444444444,3
1,4,0,0.0,1.0,2014-02-21 16:46:00,2014-02-21 14:08:00,0,0.10972222222222222,2
1,6,0,0.0,1.0,2014-02-22 11:39:00,2014-02-21 14:13:00,0,0.8930555555555556,2
11,6,0,0.0,1.0,2014-02-21 15:02:00,2014-02-21 14:14:00,0,0.03333333333333333,3
1,4,1,0.0,1.0,2014-02-28 12:59:00,2014-02-21 14:16:00,0,6.946527777777778,3
1,2,0,0.0,1.0,2014-02-21 14:57:00,2014-02-21 14:23:00,0,0.02361111111111111,2
1,0,3,0.0,1.0,2014-02-21 16:18:00,2014-02-21 14:26:00,0,0.07777777777777778,2
1,6,0,0.0,1.0,2014-02-21 15:30:00,2014-02-21 14:39:00,0,0.035416666666666666,3
1,8,1,0.0,1.0,2014-02-21 14:47:00,2014-02-21 14:44:00,0,0.0020833333333333333,2
1,6,0,0.0,1.0,2014-02-21 15:01:00,2014-02-21 14:46:00,0,0.010416666666666666,3
1,6,0,0.0,1.0,2014-02-21 15:23:00,2014-02-21 14:49:00,0,0.02361111111111111,3
1,6,0,0.0,1.0,2014-02-22 11:40:00,2014-02-21 14:49:00,0,0.86875,2
1,4,0,1.0,1.0,2014-02-21 15:52:00,2014-02-21 13:20:00,0,0.10555555555555557,3
3,4,0,1.0,1.0,2014-02-21 15:52:00,2014-02-21 13:28:00,0,0.1,2
1,4,1,0.0,1.0,2014-02-24 10:50:00,2014-02-21 13:40:00,0,2.8819444444444446,3
11,6,1,0.0,1.0,2014-02-24 15:20:00,2014-02-21 13:40:00,0,3.0694444444444446,3
1,8,0,0.0,1.0,2014-02-21 15:10:00,2014-02-21 13:58:00,0,0.05,2
11,6,4,0.0,1.0,2014-03-04 15:36:00,2014-02-21 14:21:00,0,11.052083333333336,3
11,6,0,0.0,1.0,2014-02-21 15:27:00,2014-02-21 14:28:00,0,0.040972222222222215,3
1,8,0,0.0,1.0,2014-02-21 14:45:00,2014-02-21 14:31:00,0,0.009722222222222222,2
3,1,0,0.0,1.0,2014-02-25 08:55:00,2014-02-21 14:32:00,0,3.7659722222222216,4
1,6,4,0.0,1.0,2014-03-04 15:20:00,2014-02-21 14:45:00,0,11.024305555555555,4
1,4,7,0.0,1.0,2014-02-26 11:31:00,2014-02-21 14:56:00,0,4.857638888888889,3
9,6,0,0.0,1.0,2014-02-21 15:06:00,2014-02-21 14:58:00,0,0.005555555555555557,3
1,7,1,0.0,1.0,2014-02-24 11:34:00,2014-02-21 15:01:00,0,2.85625,3
1,2,0,0.0,1.0,2014-02-28 10:10:00,2014-02-21 15:13:00,0,6.789583333333334,4
1,8,1,0.0,1.0,2014-02-21 15:19:00,2014-02-21 15:16:00,0,0.0020833333333333333,2
11,6,0,0.0,1.0,2014-02-24 09:25:00,2014-02-21 15:18:00,0,2.754861111111111,3
1,4,1,0.0,1.0,2014-02-24 14:24:00,2014-02-21 15:22:00,0,2.9597222222222217,3
11,4,0,0.0,2.0,2014-02-21 16:37:00,2014-02-21 15:24:00,1,0.05069444444444445,3
1,4,9,0.0,1.0,2014-03-13 10:33:00,2014-02-21 15:45:00,0,19.78333333333333,3
1,2,0,0.0,1.0,2014-02-24 11:56:00,2014-02-21 16:08:00,0,2.825,3
6,1,4,0.0,1.0,2014-02-27 08:50:00,2014-02-21 16:19:00,0,5.688194444444443,4
1,4,1,0.0,1.0,2014-02-21 16:21:00,2014-02-21 14:50:00,0,0.06319444444444444,3
1,6,0,0.0,1.0,2014-02-21 15:23:00,2014-02-21 14:51:00,0,0.022222222222222227,3
1,6,0,0.0,1.0,2014-02-21 15:22:00,2014-02-21 14:52:00,0,0.02083333333333333,3
1,6,0,0.0,1.0,2014-02-21 15:22:00,2014-02-21 14:54:00,0,0.019444444444444445,3
1,2,3,0.0,1.0,2014-03-04 09:02:00,2014-02-21 15:01:00,0,10.750694444444445,3
1,3,0,0.0,1.0,2014-02-21 16:36:00,2014-02-21 15:01:00,0,0.06597222222222222,3
11,6,0,0.0,2.0,2014-02-24 12:48:00,2014-02-21 15:01:00,1,2.907638888888889,3
1,4,0,0.0,2.0,2014-02-25 13:00:00,2014-02-21 15:08:00,0,3.911111111111111,3
1,4,1,0.0,1.0,2014-02-28 09:36:00,2014-02-21 15:16:00,0,6.763888888888888,4
1,9,1,0.0,1.0,2014-02-24 09:41:00,2014-02-21 15:19:00,0,2.7652777777777784,3
1,6,0,0.0,1.0,2014-02-21 15:57:00,2014-02-21 15:25:00,0,0.022222222222222227,3
3,1,1,0.0,1.0,2014-02-25 13:35:00,2014-02-21 15:31:00,0,3.919444444444444,4
11,8,0,0.0,2.0,2014-02-26 12:44:00,2014-02-21 15:34:00,1,4.8819444444444455,3
11,2,0,0.0,1.0,2014-02-21 16:52:00,2014-02-21 15:42:00,0,0.04861111111111111,4
1,8,0,0.0,1.0,2014-02-21 16:08:00,2014-02-21 15:48:00,0,0.013888888888888888,3
1,6,1,0.0,1.0,2014-02-24 15:39:00,2014-02-21 15:59:00,0,2.986111111111111,3
1,7,3,0.0,1.0,2014-02-24 08:03:00,2014-02-21 16:02:00,0,2.6673611111111106,2
1,6,0,0.0,1.0,2014-02-22 11:41:00,2014-02-21 16:04:00,0,0.8173611111111111,2
1,8,0,0.0,1.0,2014-02-24 08:56:00,2014-02-21 16:09:00,0,2.699305555555556,3
1,7,1,0.0,1.0,2014-02-25 15:24:00,2014-02-21 16:17:00,0,3.963194444444445,3
1,3,0,0.0,1.0,2014-02-24 11:52:00,2014-02-21 16:20:00,0,2.813888888888889,4
1,8,2,0.0,1.0,2014-02-24 13:04:00,2014-02-21 16:28:00,0,2.8583333333333334,3
1,6,0,0.0,1.0,2014-02-21 17:14:00,2014-02-21 16:55:00,0,0.013194444444444444,3
11,6,0,0.0,1.0,2014-02-21 17:21:00,2014-02-21 17:01:00,0,0.013888888888888888,3
1,2,0,0.0,1.0,2014-03-13 09:09:00,2014-02-21 17:29:00,0,19.652777777777782,3
1,7,0,0.0,1.0,2014-02-22 00:32:00,2014-02-21 22:32:00,0,0.08333333333333333,2
1,6,1,0.0,1.0,2014-02-24 10:32:00,2014-02-23 15:04:00,0,0.8111111111111111,2
9,2,1,0.0,1.0,2014-02-24 08:10:00,2014-02-24 00:12:00,0,0.33194444444444443,2
1,6,1,0.0,1.0,2014-02-24 14:27:00,2014-02-24 08:15:00,0,0.25833333333333336,3
1,4,0,0.0,1.0,2014-02-24 14:12:00,2014-02-24 08:47:00,0,0.22569444444444445,2
1,6,4,0.0,1.0,2014-02-26 15:48:00,2014-02-24 09:01:00,0,2.282638888888889,3
1,6,2,0.0,1.0,2014-02-26 08:55:00,2014-02-24 09:07:00,0,1.9916666666666667,3
1,6,0,0.0,1.0,2014-02-24 10:59:00,2014-02-24 09:25:00,0,0.06527777777777778,4
1,4,0,0.0,2.0,2014-03-06 10:53:00,2014-02-24 09:30:00,0,10.057638888888887,3
1,9,0,0.0,1.0,2014-02-24 10:26:00,2014-02-24 09:36:00,0,0.034722222222222224,4
11,3,0,0.0,1.0,2014-02-21 15:14:00,2014-02-21 14:52:00,0,0.015277777777777776,3
11,8,0,0.0,1.0,2014-02-21 15:59:00,2014-02-21 14:55:00,0,0.04444444444444445,3
10,4,0,0.0,1.0,2014-03-03 13:41:00,2014-02-21 15:08:00,0,9.939583333333333,3
11,7,1,0.0,1.0,2014-03-25 14:05:00,2014-02-21 15:11:00,1,31.954166666666666,3
1,6,0,0.0,1.0,2014-02-21 15:39:00,2014-02-21 15:13:00,0,0.018055555555555557,3
10,4,0,0.0,2.0,2014-02-26 10:31:00,2014-02-21 15:17:00,0,4.801388888888889,3
1,4,0,0.0,1.0,2014-02-21 15:49:00,2014-02-21 15:28:00,0,0.014583333333333334,3
1,4,0,0.0,1.0,2014-02-21 15:48:00,2014-02-21 15:30:00,0,0.0125,3
1,6,0,0.0,1.0,2014-02-21 16:44:00,2014-02-21 15:31:00,0,0.05069444444444445,3
1,2,2,0.0,1.0,2014-02-26 11:34:00,2014-02-21 15:46:00,0,4.825,2
1,3,1,0.0,1.0,2014-02-25 13:15:00,2014-02-21 15:51:00,0,3.8916666666666666,3
1,6,4,0.0,1.0,2014-03-07 16:10:00,2014-02-21 16:01:00,0,14.00625,3
11,2,0,0.0,2.0,2014-02-24 10:51:00,2014-02-21 16:10:00,0,2.7784722222222222,3
1,6,0,0.0,1.0,2014-02-24 08:47:00,2014-02-21 16:31:00,0,2.6777777777777776,3
11,6,0,0.0,1.0,2014-02-21 17:01:00,2014-02-21 16:47:00,0,0.009722222222222222,3
11,6,3,1.0,1.0,2014-03-25 14:03:00,2014-02-21 16:58:00,0,31.878472222222218,3
1,4,0,0.0,1.0,2014-03-05 12:43:00,2014-02-21 17:08:00,0,11.815972222222221,3
11,6,0,0.0,1.0,2014-02-24 10:24:00,2014-02-21 17:40:00,0,2.6972222222222224,3
1,3,0,0.0,1.0,2014-02-24 11:14:00,2014-02-21 22:17:00,0,2.5395833333333333,2
1,8,1,0.0,1.0,2014-02-23 08:26:00,2014-02-23 08:21:00,0,0.003472222222222222,2
1,1,0,1.0,2.0,2014-02-24 12:18:00,2014-02-23 20:06:00,1,0.675,2
1,4,1,0.0,1.0,2014-02-25 13:13:00,2014-02-24 07:36:00,0,1.2340277777777775,3
8,4,0,0.0,1.0,2014-02-24 08:13:00,2014-02-24 07:48:00,0,0.017361111111111112,3
3,1,0,0.0,1.0,2014-02-26 08:17:00,2014-02-24 07:50:00,0,2.01875,4
1,4,1,0.0,1.0,2014-02-24 11:04:00,2014-02-24 07:59:00,0,0.1284722222222222,3
11,6,0,0.0,1.0,2014-02-24 10:24:00,2014-02-24 08:13:00,0,0.09097222222222222,3
1,4,0,0.0,1.0,2014-02-24 14:26:00,2014-02-24 08:13:00,0,0.2590277777777778,3
1,4,1,0.0,1.0,2014-02-24 12:44:00,2014-02-24 08:14:00,0,0.1875,3
3,1,2,0.0,1.0,2014-02-26 13:28:00,2014-02-24 08:23:00,0,2.211805555555556,4
1,4,1,0.0,1.0,2014-02-24 13:49:00,2014-02-24 08:26:00,0,0.2243055555555556,2
1,4,0,0.0,1.0,2014-02-24 09:28:00,2014-02-24 08:32:00,0,0.03888888888888889,2
1,4,0,0.0,1.0,2014-02-24 09:20:00,2014-02-24 08:44:00,0,0.025,2
11,6,0,0.0,1.0,2014-02-21 15:08:00,2014-02-21 14:56:00,0,0.008333333333333333,3
1,1,0,0.0,1.0,2014-02-21 16:34:00,2014-02-21 15:18:00,0,0.052777777777777785,4
1,6,0,0.0,1.0,2014-02-24 10:31:00,2014-02-21 15:19:00,0,2.8,3
1,6,0,0.0,1.0,2014-02-21 16:50:00,2014-02-21 15:34:00,0,0.052777777777777785,2
1,6,1,0.0,1.0,2014-02-24 13:00:00,2014-02-21 15:56:00,0,2.8777777777777778,2
1,4,1,0.0,1.0,2014-02-25 09:57:00,2014-02-21 16:53:00,0,3.7111111111111112,3
1,2,0,0.0,1.0,2014-02-25 16:43:00,2014-02-21 19:59:00,0,3.863888888888889,3
1,6,1,0.0,1.0,2014-02-24 13:49:00,2014-02-24 08:28:00,0,0.22291666666666668,2
1,6,3,0.0,1.0,2014-02-27 11:56:00,2014-02-24 09:08:00,0,3.1166666666666667,3
1,4,0,0.0,1.0,2014-02-25 08:24:00,2014-02-24 09:16:00,0,0.9638888888888888,3
11,6,0,0.0,1.0,2014-02-24 10:25:00,2014-02-24 09:22:00,0,0.04375,3
3,1,3,0.0,1.0,2014-03-18 15:37:00,2014-02-24 09:30:00,0,22.25486111111111,4
1,4,0,3.0,1.0,2014-02-24 11:06:00,2014-02-24 09:39:00,0,0.060416666666666674,1
3,4,0,0.0,1.0,2014-02-25 11:10:00,2014-02-24 09:44:00,0,1.0597222222222222,1
1,8,0,0.0,1.0,2014-02-24 10:01:00,2014-02-24 09:47:00,0,0.009722222222222222,3
1,6,1,0.0,1.0,2014-02-25 09:51:00,2014-02-24 10:06:00,0,0.9895833333333334,2
1,4,0,0.0,1.0,2014-02-24 10:29:00,2014-02-24 10:21:00,0,0.005555555555555557,2
11,2,9,0.0,1.0,2014-02-25 12:52:00,2014-02-24 10:32:00,0,1.0972222222222223,3
1,4,5,0.0,2.0,2014-03-10 11:25:00,2014-02-21 16:31:00,1,16.7875,3
1,4,1,0.0,1.0,2014-02-25 09:24:00,2014-02-21 16:52:00,0,3.688888888888889,3
1,6,0,0.0,1.0,2014-02-21 17:17:00,2014-02-21 17:02:00,0,0.010416666666666666,3
1,3,1,0.0,1.0,2014-02-24 08:01:00,2014-02-21 23:27:00,0,2.3569444444444443,2
1,4,0,0.0,1.0,2014-02-24 07:32:00,2014-02-22 10:43:00,0,1.8673611111111108,3
1,2,0,0.0,1.0,2014-02-22 14:46:00,2014-02-22 13:54:00,0,0.036111111111111115,2
1,4,0,0.0,1.0,2014-02-24 07:53:00,2014-02-24 07:28:00,0,0.017361111111111112,2
1,6,0,0.0,1.0,2014-02-24 09:57:00,2014-02-24 08:05:00,0,0.07777777777777778,3
1,4,3,0.0,1.0,2014-02-24 16:51:00,2014-02-24 08:23:00,0,0.3527777777777778,3
1,4,0,0.0,1.0,2014-02-24 15:51:00,2014-02-24 08:29:00,0,0.3069444444444445,3
1,4,0,0.0,1.0,2014-02-24 10:23:00,2014-02-24 08:47:00,0,0.06666666666666668,3
3,1,2,0.0,1.0,2014-03-07 09:18:00,2014-02-24 08:52:00,0,11.018055555555556,4
1,4,1,0.0,1.0,2014-02-24 09:17:00,2014-02-24 09:04:00,0,0.009027777777777777,3
1,4,1,0.0,1.0,2014-02-24 11:49:00,2014-02-24 09:04:00,0,0.11458333333333333,3
1,8,1,0.0,1.0,2014-02-24 09:09:00,2014-02-24 09:07:00,0,0.0013888888888888892,2
3,3,1,0.0,2.0,2014-02-25 09:20:00,2014-02-24 09:20:00,0,1.0,2
1,6,0,0.0,1.0,2014-02-25 14:52:00,2014-02-24 09:27:00,0,1.2256944444444444,3
11,6,4,1.0,4.0,2014-03-25 14:02:00,2014-02-24 09:46:00,0,29.177777777777774,3
1,6,0,0.0,1.0,2014-02-25 10:19:00,2014-02-24 09:48:00,0,1.0215277777777778,3
1,4,1,2.0,1.0,2014-02-24 11:15:00,2014-02-24 09:51:00,0,0.05833333333333333,1
1,9,0,0.0,1.0,2014-02-24 14:15:00,2014-02-24 09:56:00,0,0.1798611111111111,4
11,6,0,0.0,1.0,2014-02-24 10:47:00,2014-02-24 10:09:00,0,0.026388888888888892,3
1,6,3,0.0,1.0,2014-02-25 12:30:00,2014-02-24 10:15:00,0,1.09375,4
3,1,0,0.0,1.0,2014-02-27 08:45:00,2014-02-24 10:15:00,0,2.9375,4
11,6,0,0.0,1.0,2014-02-24 10:47:00,2014-02-24 10:28:00,0,0.013194444444444444,3
1,2,0,0.0,1.0,2014-02-28 15:43:00,2014-02-24 10:39:00,0,4.211111111111111,4
11,6,0,0.0,1.0,2014-02-24 12:25:00,2014-02-24 10:41:00,0,0.07222222222222223,3
1,4,1,0.0,1.0,2014-02-24 15:59:00,2014-02-24 10:58:00,0,0.20902777777777776,3
1,6,0,0.0,1.0,2014-02-24 12:13:00,2014-02-24 11:00:00,0,0.05069444444444445,3
11,8,0,0.0,1.0,2014-02-24 12:27:00,2014-02-24 11:16:00,0,0.04930555555555555,3
4,6,3,0.0,1.0,2014-02-25 12:15:00,2014-02-24 08:47:00,0,1.1444444444444444,4
1,4,0,0.0,1.0,2014-02-24 09:25:00,2014-02-24 08:47:00,0,0.026388888888888892,3
1,6,0,0.0,1.0,2014-02-26 08:38:00,2014-02-24 08:55:00,0,1.9881944444444444,4
1,4,2,0.0,1.0,2014-02-25 08:01:00,2014-02-24 09:01:00,0,0.9583333333333334,3
4,8,0,0.0,1.0,2014-02-24 11:11:00,2014-02-24 09:23:00,0,0.075,2
1,4,0,1.0,1.0,2014-02-24 11:14:00,2014-02-24 09:24:00,0,0.0763888888888889,2
1,4,0,0.0,1.0,2014-02-25 15:39:00,2014-02-24 09:29:00,0,1.2569444444444444,2
1,4,0,0.0,1.0,2014-02-24 09:52:00,2014-02-24 09:36:00,0,0.011111111111111113,3
1,6,0,0.0,1.0,2014-02-24 11:29:00,2014-02-24 09:44:00,0,0.07291666666666667,4
1,0,0,0.0,1.0,2014-02-24 14:23:00,2014-02-24 09:52:00,0,0.18819444444444444,3
1,7,2,0.0,1.0,2014-03-04 08:07:00,2014-02-24 09:54:00,0,7.925694444444446,3
1,6,2,0.0,1.0,2014-03-05 14:10:00,2014-02-24 09:55:00,0,9.177083333333334,3
1,0,0,0.0,1.0,2014-02-24 14:23:00,2014-02-24 09:56:00,0,0.18541666666666667,3
1,0,0,0.0,1.0,2014-02-24 14:24:00,2014-02-24 09:57:00,0,0.18541666666666667,3
3,1,3,0.0,1.0,2014-03-03 14:22:00,2014-02-24 10:01:00,0,7.18125,4
11,0,0,0.0,1.0,2014-02-24 10:21:00,2014-02-24 10:09:00,0,0.008333333333333333,3
11,4,0,0.0,1.0,2014-02-24 10:44:00,2014-02-24 10:16:00,0,0.019444444444444445,3
1,4,0,0.0,1.0,2014-02-24 10:32:00,2014-02-24 10:22:00,0,0.006944444444444444,2
3,1,5,0.0,2.0,2014-03-17 08:51:00,2014-02-24 10:23:00,0,20.93611111111111,4
1,0,0,0.0,1.0,2014-02-24 13:42:00,2014-02-24 10:28:00,0,0.13472222222222222,3
3,1,0,0.0,2.0,2014-02-25 16:03:00,2014-02-24 10:28:00,0,1.2326388888888888,4
1,6,0,0.0,1.0,2014-02-24 13:35:00,2014-02-24 10:29:00,0,0.12916666666666668,4
3,6,0,0.0,1.0,2014-02-24 13:09:00,2014-02-24 10:29:00,0,0.1111111111111111,3
1,1,0,0.0,1.0,2014-02-26 10:01:00,2014-02-24 10:30:00,0,1.9798611111111108,3
1,0,0,0.0,1.0,2014-02-28 13:40:00,2014-02-24 10:37:00,0,4.127083333333333,4
1,6,0,0.0,1.0,2014-02-24 16:13:00,2014-02-24 10:39:00,0,0.23194444444444445,3
1,4,0,0.0,1.0,2014-02-24 15:12:00,2014-02-24 10:49:00,0,0.18263888888888888,4
1,4,2,0.0,1.0,2014-02-25 11:14:00,2014-02-24 10:53:00,0,1.0145833333333334,3
1,6,0,0.0,1.0,2014-02-24 11:26:00,2014-02-24 10:58:00,0,0.019444444444444445,2
1,4,1,0.0,1.0,2014-02-24 11:22:00,2014-02-24 11:14:00,0,0.005555555555555557,3
1,8,0,0.0,1.0,2014-02-24 13:20:00,2014-02-24 11:16:00,0,0.08611111111111111,4
11,3,0,0.0,1.0,2014-02-24 11:42:00,2014-02-24 11:18:00,0,0.016666666666666666,3
4,8,0,0.0,1.0,2014-02-24 12:08:00,2014-02-24 11:24:00,0,0.030555555555555555,2
4,8,2,0.0,1.0,2014-02-24 12:25:00,2014-02-24 11:26:00,0,0.040972222222222215,2
1,6,0,0.0,1.0,2014-02-24 13:39:00,2014-02-24 11:33:00,0,0.0875,4
1,6,0,0.0,1.0,2014-02-24 14:22:00,2014-02-24 11:42:00,0,0.1111111111111111,4
11,4,0,0.0,1.0,2014-02-24 12:09:00,2014-02-24 11:44:00,0,0.017361111111111112,3
1,2,0,0.0,1.0,2014-02-24 13:35:00,2014-02-24 11:56:00,0,0.06875,3
1,6,0,0.0,1.0,2014-02-24 13:10:00,2014-02-24 11:57:00,0,0.05069444444444445,3
1,6,5,0.0,1.0,2014-03-14 06:59:00,2014-02-24 09:44:00,0,17.885416666666668,3
1,5,2,0.0,1.0,2014-02-24 13:35:00,2014-02-24 09:52:00,0,0.15486111111111112,3
1,8,0,0.0,1.0,2014-02-24 09:57:00,2014-02-24 09:54:00,0,0.0020833333333333333,3
10,4,0,1.0,1.0,2014-02-24 14:35:00,2014-02-24 09:59:00,0,0.19166666666666668,3
11,4,0,0.0,1.0,2014-02-24 11:14:00,2014-02-24 10:27:00,0,0.03263888888888889,3
1,6,0,0.0,1.0,2014-02-24 10:47:00,2014-02-24 10:29:00,0,0.0125,3
3,4,2,0.0,2.0,2014-03-12 13:31:00,2014-02-24 10:36:00,0,16.12152777777778,4
1,6,3,0.0,1.0,2014-03-05 11:02:00,2014-02-24 10:37:00,0,9.017361111111109,3
1,6,0,0.0,1.0,2014-02-24 12:30:00,2014-02-24 10:57:00,0,0.06458333333333334,2
1,6,1,0.0,1.0,2014-02-25 10:00:00,2014-02-24 11:17:00,0,0.9465277777777776,4
1,8,0,0.0,1.0,2014-02-24 12:57:00,2014-02-24 11:25:00,0,0.06388888888888887,3
1,8,0,0.0,1.0,2014-02-24 14:19:00,2014-02-24 12:23:00,0,0.08055555555555556,3
1,0,1,1.0,1.0,2014-02-25 10:02:00,2014-02-24 12:34:00,0,0.8944444444444445,3
1,0,0,0.0,1.0,2014-02-25 08:42:00,2014-02-24 13:13:00,0,0.8118055555555556,3
1,6,0,0.0,1.0,2014-03-04 10:19:00,2014-02-24 13:30:00,0,7.867361111111111,3
1,6,0,0.0,1.0,2014-02-25 07:59:00,2014-02-24 13:41:00,0,0.7625,3
1,9,0,0.0,1.0,2014-02-24 14:32:00,2014-02-24 13:47:00,0,0.03125,2
1,2,0,0.0,1.0,2014-02-24 14:20:00,2014-02-24 13:52:00,0,0.019444444444444445,3
1,4,1,1.0,1.0,2014-02-24 15:18:00,2014-02-24 13:58:00,0,0.05555555555555555,2
1,4,0,1.0,1.0,2014-02-24 15:22:00,2014-02-24 14:06:00,0,0.052777777777777785,2
1,6,6,0.0,1.0,2014-02-27 15:29:00,2014-02-24 14:10:00,0,3.0548611111111112,3
1,4,0,0.0,1.0,2014-02-24 15:24:00,2014-02-24 14:10:00,0,0.05138888888888889,2
11,6,2,0.0,1.0,2014-02-25 10:15:00,2014-02-24 14:10:00,0,0.8368055555555556,3
1,4,0,0.0,1.0,2014-02-24 15:25:00,2014-02-24 14:15:00,0,0.04861111111111111,4
1,6,0,1.0,1.0,2014-02-24 14:41:00,2014-02-24 14:17:00,0,0.016666666666666666,2
1,4,0,0.0,1.0,2014-02-24 15:29:00,2014-02-24 14:17:00,0,0.05,2
1,4,0,0.0,2.0,2014-02-25 09:43:00,2014-02-24 14:25:00,1,0.8041666666666667,2
11,4,3,0.0,1.0,2014-02-25 11:35:00,2014-02-24 14:35:00,0,0.875,3
3,4,1,0.0,1.0,2014-02-25 14:58:00,2014-02-24 14:38:00,0,1.0138888888888888,4
1,6,0,0.0,1.0,2014-02-24 14:57:00,2014-02-24 14:44:00,0,0.009027777777777777,3
1,2,3,0.0,1.0,2014-02-28 08:12:00,2014-02-24 15:00:00,0,3.716666666666667,3
1,6,0,0.0,1.0,2014-02-24 10:46:00,2014-02-24 10:37:00,0,0.00625,3
1,2,2,0.0,1.0,2014-02-26 10:45:00,2014-02-24 10:42:00,0,2.002083333333333,4
1,4,0,0.0,1.0,2014-02-26 09:24:00,2014-02-24 10:47:00,0,1.9423611111111112,2
1,6,0,0.0,1.0,2014-02-24 16:49:00,2014-02-24 11:04:00,0,0.2395833333333333,3
1,6,0,0.0,1.0,2014-02-24 11:42:00,2014-02-24 11:26:00,0,0.011111111111111113,2
10,4,0,0.0,1.0,2014-02-24 14:28:00,2014-02-24 11:27:00,0,0.12569444444444444,3
